date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:25:06	101381/101381	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:13%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/news-2/pic-blog-5.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/news-2/pic-blog-5.jpg	(from https://www.madebydesignesia.com/themes/rentaly/news-standart-right-sidebar.html)
11:25:06	72280/72280	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:14%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/news-2/pic-blog-6.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/news-2/pic-blog-6.jpg	(from https://www.madebydesignesia.com/themes/rentaly/news-standart-right-sidebar.html)
11:25:07	56187/56187	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:14%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/news-thumbnail/pic-blog-1.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/news-thumbnail/pic-blog-1.jpg	(from https://www.madebydesignesia.com/themes/rentaly/news-standart-right-sidebar.html)
11:25:07	48831/48831	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:14%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/news-thumbnail/pic-blog-2.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/news-thumbnail/pic-blog-2.jpg	(from https://www.madebydesignesia.com/themes/rentaly/news-standart-right-sidebar.html)
11:25:07	46438/46438	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:14%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/news-thumbnail/pic-blog-3.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/news-thumbnail/pic-blog-3.jpg	(from https://www.madebydesignesia.com/themes/rentaly/news-standart-right-sidebar.html)
11:25:07	39881/39881	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:14%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/news-thumbnail/pic-blog-4.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/news-thumbnail/pic-blog-4.jpg	(from https://www.madebydesignesia.com/themes/rentaly/news-standart-right-sidebar.html)
11:25:08	4284/4284	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:15%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/people/1.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/people/1.jpg	(from https://www.madebydesignesia.com/themes/rentaly/news-standart-right-sidebar.html)
11:25:08	4489/4489	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:15%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/people/2.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/people/2.jpg	(from https://www.madebydesignesia.com/themes/rentaly/news-standart-right-sidebar.html)
11:25:08	4313/4313	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:15%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/people/3.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/people/3.jpg	(from https://www.madebydesignesia.com/themes/rentaly/news-standart-right-sidebar.html)
11:25:08	4233/4233	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:15%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/people/4.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/people/4.jpg	(from https://www.madebydesignesia.com/themes/rentaly/news-standart-right-sidebar.html)
11:25:09	49504/49504	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:11%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/news/pic-blog-4.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/news/pic-blog-4.jpg	(from https://www.madebydesignesia.com/themes/rentaly/news-grid-right-sidebar.html)
11:25:09	69998/69998	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:11%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/news/pic-blog-5.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/news/pic-blog-5.jpg	(from https://www.madebydesignesia.com/themes/rentaly/news-grid-right-sidebar.html)
11:25:09	49549/49549	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:11%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/news/pic-blog-6.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/news/pic-blog-6.jpg	(from https://www.madebydesignesia.com/themes/rentaly/news-grid-right-sidebar.html)
11:25:09	642/642	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Oct%202023%2012:25:16%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/preloader/arrows.svg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/preloader/arrows.svg	(from https://www.madebydesignesia.com/themes/rentaly/preloader.html)
11:25:10	1138/1138	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Oct%202023%2012:25:16%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/preloader/balls.svg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/preloader/balls.svg	(from https://www.madebydesignesia.com/themes/rentaly/preloader.html)
11:25:10	1351/1351	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Oct%202023%2012:25:16%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/preloader/gear.svg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/preloader/gear.svg	(from https://www.madebydesignesia.com/themes/rentaly/preloader.html)
11:25:10	859/859	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Oct%202023%2012:25:16%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/preloader/hatchway.svg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/preloader/hatchway.svg	(from https://www.madebydesignesia.com/themes/rentaly/preloader.html)
11:25:10	785/785	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Oct%202023%2012:25:17%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/preloader/pacman.svg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/preloader/pacman.svg	(from https://www.madebydesignesia.com/themes/rentaly/preloader.html)
11:25:11	2035/2035	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Oct%202023%2012:25:17%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/preloader/petals.svg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/preloader/petals.svg	(from https://www.madebydesignesia.com/themes/rentaly/preloader.html)
11:25:11	2181/2181	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Oct%202023%2012:25:17%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/preloader/segments.svg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/preloader/segments.svg	(from https://www.madebydesignesia.com/themes/rentaly/preloader.html)
11:25:11	2181/2181	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Oct%202023%2012:25:17%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/preloader/stars.svg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/preloader/stars.svg	(from https://www.madebydesignesia.com/themes/rentaly/preloader.html)
11:25:11	1367/1367	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Oct%202023%2012:25:17%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/preloader/stopwatch.svg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/preloader/stopwatch.svg	(from https://www.madebydesignesia.com/themes/rentaly/preloader.html)
11:25:12	4205/4205	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Oct%202023%2012:25:17%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/preloader/timer.svg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/preloader/timer.svg	(from https://www.madebydesignesia.com/themes/rentaly/preloader.html)
11:25:12	1096/1096	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Oct%202023%2012:25:18%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/preloader/triplex.svg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/preloader/triplex.svg	(from https://www.madebydesignesia.com/themes/rentaly/preloader.html)
11:25:12	1095/1095	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2006%20Oct%202023%2012:25:18%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/preloader/twirl.svg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/preloader/twirl.svg	(from https://www.madebydesignesia.com/themes/rentaly/preloader.html)
11:25:12	72680/72680	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:03%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/gallery/1.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/gallery/1.jpg	(from https://www.madebydesignesia.com/themes/rentaly/gallery-popup.html)
11:25:13	59429/59429	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:04%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/gallery/2.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/gallery/2.jpg	(from https://www.madebydesignesia.com/themes/rentaly/gallery-popup.html)
11:25:13	80109/80109	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:04%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/gallery/3.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/gallery/3.jpg	(from https://www.madebydesignesia.com/themes/rentaly/gallery-popup.html)
11:25:13	49504/49504	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:04%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/gallery/4.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/gallery/4.jpg	(from https://www.madebydesignesia.com/themes/rentaly/gallery-popup.html)
11:25:13	69998/69998	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:04%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/gallery/5.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/gallery/5.jpg	(from https://www.madebydesignesia.com/themes/rentaly/gallery-popup.html)
11:25:14	49549/49549	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:04%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/gallery/6.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/gallery/6.jpg	(from https://www.madebydesignesia.com/themes/rentaly/gallery-popup.html)
11:25:14	454942/454942	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Oct%202023%2012:25:09%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/misc/map.png	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/misc/map.png	(from https://www.madebydesignesia.com/themes/rentaly/map.html)
11:25:14	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Jun%202023%2005:00:30%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/css/font-awesome.css)
11:25:15	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Jun%202023%2005:00:30%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/fonts/fontawesome-webfont.eot?	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/css/font-awesome.css)
11:25:15	77160/77160	---M--	200	added ('OK')	font/woff2	date:Wed,%2014%20Jun%202023%2005:00:30%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/css/font-awesome.css)
11:25:15	98024/98024	---M--	200	added ('OK')	font/woff	date:Wed,%2014%20Jun%202023%2005:00:30%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/css/font-awesome.css)
11:25:15	165548/165548	---M--	200	added ('OK')	font/ttf	date:Wed,%2014%20Jun%202023%2005:00:30%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/css/font-awesome.css)
11:25:16	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Jun%202023%2005:00:30%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://www.madebydesignesia.com/themes/rentaly/fonts/font-awesome/css/font-awesome.css)
11:25:16	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Jun%202023%2005:00:18%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.eot	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.eot	(from https://www.madebydesignesia.com/themes/rentaly/fonts/elegant_font/HTML_CSS/style.css)
11:25:16	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Jun%202023%2005:00:18%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.eot?	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/elegant_font/HTML_CSS/fonts/ElegantIconsd41d.eot	(from https://www.madebydesignesia.com/themes/rentaly/fonts/elegant_font/HTML_CSS/style.css)
11:25:16	63664/63664	---M--	200	added ('OK')	font/woff	date:Wed,%2014%20Jun%202023%2005:00:18%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.woff	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.woff	(from https://www.madebydesignesia.com/themes/rentaly/fonts/elegant_font/HTML_CSS/style.css)
11:25:16	59388/59388	---M--	200	added ('OK')	font/ttf	date:Wed,%2014%20Jun%202023%2005:00:18%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.ttf	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.ttf	(from https://www.madebydesignesia.com/themes/rentaly/fonts/elegant_font/HTML_CSS/style.css)
11:25:17	277297/277297	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Jun%202023%2005:00:18%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.svg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.svg	(from https://www.madebydesignesia.com/themes/rentaly/fonts/elegant_font/HTML_CSS/style.css)
11:25:17	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Jun%202023%2005:00:30%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/et-line-font/fonts/et-line.eot	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/et-line-font/fonts/et-line.eot	(from https://www.madebydesignesia.com/themes/rentaly/fonts/et-line-font/style.css)
11:25:17	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Jun%202023%2005:00:30%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/et-line-font/fonts/et-line.eot?	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/et-line-font/fonts/et-lined41d.eot	(from https://www.madebydesignesia.com/themes/rentaly/fonts/et-line-font/style.css)
11:25:17	55220/55220	---M--	200	added ('OK')	font/woff	date:Wed,%2014%20Jun%202023%2005:00:30%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/et-line-font/fonts/et-line.woff	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/et-line-font/fonts/et-line.woff	(from https://www.madebydesignesia.com/themes/rentaly/fonts/et-line-font/style.css)
11:25:18	32536/32536	---M--	200	added ('OK')	font/ttf	date:Wed,%2014%20Jun%202023%2005:00:30%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/et-line-font/fonts/et-line.ttf	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/et-line-font/fonts/et-line.ttf	(from https://www.madebydesignesia.com/themes/rentaly/fonts/et-line-font/style.css)
11:25:18	175537/175537	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Jun%202023%2005:00:30%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/et-line-font/fonts/et-line.svg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/et-line-font/fonts/et-line.svg	(from https://www.madebydesignesia.com/themes/rentaly/fonts/et-line-font/style.css)
11:25:18	537868/537868	---M--	200	added ('OK')	font/woff2	date:Wed,%2014%20Jun%202023%2005:00:18%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/icofont/fonts/icofont.woff2	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/icofont/fonts/icofont.woff2	(from https://www.madebydesignesia.com/themes/rentaly/fonts/icofont/icofont.min.css)
11:25:19	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jan%202024%2004:25:19%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/icons/briefcase.svg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/icons/briefcase.svg	(from https://www.madebydesignesia.com/themes/rentaly/images/icons/2-green.svg)
11:25:19	645604/645604	---M--	200	added ('OK')	font/woff	date:Wed,%2014%20Jun%202023%2005:00:18%20GMT	https://www.madebydesignesia.com/themes/rentaly/fonts/icofont/fonts/icofont.woff	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/fonts/icofont/fonts/icofont.woff	(from https://www.madebydesignesia.com/themes/rentaly/fonts/icofont/icofont.min.css)
11:25:19	238707/238707	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:10%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/news/big.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/news/big.jpg	(from https://www.madebydesignesia.com/themes/rentaly/news-single.html)
11:25:19	702/702	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2012:25:06%20GMT	https://www.madebydesignesia.com/themes/rentaly/images/misc/avatar-2.jpg	C:/xampp/htdocs/giaoDien/giaoDien/www.madebydesignesia.com/themes/rentaly/images/misc/avatar-2.jpg	(from https://www.madebydesignesia.com/themes/rentaly/news-single.html)
